product_url,product_price,product_specs,product_desc,product_pmode,product_name
http://www.flipkart.com/xolo-q1020/p/itme3gdg4fgqhk7h?pid=MOBE2FY48BDTZTKB&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_706,"Rs. 8,899",,,,XOLO Q1020
http://www.flipkart.com/bsnl-champion-sq-181-power/p/itme45w5ukzyznan?pid=MOBDZCHAFFHT7SYZ&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_707,Rs. 850,,,,BSNL-Champion SQ 181 power
http://www.flipkart.com/intex-aqua-star-hd-kitkat/p/itme45wvyqcpdmyu?pid=MOBE2JVJZYYSQ2SU&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_704,"Rs. 8,449",,,,Intex Aqua Star Hd Kitkat
http://www.flipkart.com/forme-p6/p/itme2hyg8gbqc4kd?pid=MOBE2HYGEX3DCEKK&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_705,"Rs. 4,292",,,,Forme P6
http://www.flipkart.com/spice-stellar-440/p/itme3mp6v7vguetq?pid=MOBE3MP5GHHFMZPN&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_703,"Rs. 3,636",,,,Spice Stellar 440
http://www.flipkart.com/spice-boss-trendy-5-m-5032/p/itmdtsb4mcqy729g?pid=MOBDTSB4MCQY729G&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_702,"Rs. 1,129",,,,Spice Boss Trendy 5 M-5032
http://www.flipkart.com/xolo-a500-club/p/itme5mfe3z9qcqhk?pid=MOBE3SKNNXUVXEFF&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_700,"Rs. 4,299",,,,Xolo A500 Club
http://www.flipkart.com/microsoft-lumia-532/p/itme4xhgdrxxj7zh?pid=MOBE4EMYMAUYN42D&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_701,"Rs. 6,450",,,,Microsoft Lumia 532
http://www.flipkart.com/microsoft-lumia-532/p/itme4xhgdrxxj7zh?pid=MOBE4EMYMAUYN42D&primarySection=SELLER_TABLE&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&sellersSortedBy=PRICE&srno=b_701,"Rs. 6,450",,,,Microsoft Lumia 532
http://www.flipkart.com/karbonn-opium-n7/p/itmdyfzbg7nkqrhk?pid=MOBDYFZ2KGDTBHG6&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_698,"Rs. 4,649",,,,Karbonn Opium N7
http://www.flipkart.com/gionee-s96/p/itmeyy4fxwjejypf?pid=MOBEYY4E2PN8QDDT&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_699,"Rs. 2,900",,,,Gionee S96
http://www.flipkart.com/forme-venus-v11/p/itme45wdb5ywc8fg?pid=MOBDYFVJEAFWWRZW&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_697,"Rs. 1,749",,,,Forme Venus V11
http://www.flipkart.com/forme-surprise/p/itmdtz5ne3dkkpga?pid=MOBDTZ5NE3DKKPGA&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_696,Rs. 895,,,,Forme Surprise
http://www.flipkart.com/gionee-s96/p/itmeyy4fxwjejypf?pid=MOBEYY4E2PN8QDDT&primarySection=SELLER_TABLE&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&sellersSortedBy=PRICE&srno=b_699,"Rs. 2,900",,,,Gionee S96
http://www.flipkart.com/lava-magnum-x604/p/itme5hwgahufhecp?pid=MOBDYSNE4XGCCUHW&primarySection=SELLER_TABLE&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&sellersSortedBy=PRICE&srno=b_693,"Rs. 9,849",,,,Lava Magnum X604
http://www.flipkart.com/lava-magnum-x604/p/itme5hwgahufhecp?pid=MOBDYSNE4XGCCUHW&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_693,"Rs. 9,849",,,,Lava Magnum X604
http://www.flipkart.com/micromax-canvas-xl-a119/p/itmdttfadyanh4de?pid=MOBDTTFADYANH4DE&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_695,"Rs. 9,999",,,,Micromax Canvas XL A119
http://www.flipkart.com/micromax-canvas-xl-a119/p/itmdttfadyanh4de?pid=MOBDTTFADYANH4DE&primarySection=SELLER_TABLE&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&sellersSortedBy=PRICE&srno=b_695,"Rs. 9,999",,,,Micromax Canvas XL A119
http://www.flipkart.com/intex-aqua-3gplus-kitkat/p/itme45wwnv2vzwf9?pid=MOBE2CEH7ZZJQTAF&ref=589c20b3-8ee2-4665-92e9-cf573285e0ac&srno=b_694,"Rs. 3,469",,,,Intex Aqua 3GPlus Kitkat
http://www.flipkart.com/zen-ultrafone-303-elite-ubon/p/itme2xbzvhrqfqmh?pid=MOBE2XBZBVGKGBNC&primarySection=SELLER_TABLE&ref=34242941-5654-41a2-850c-a37f5df4e681&sellersSortedBy=PRICE&srno=b_689,"Rs. 3,299",,,,Zen Ultrafone 303 Elite With Ubon
http://www.flipkart.com/sony-xperia-e3-ds/p/itmefjdc3fgrxtv9?pid=MOBDZVASPF5F8AFF&ref=34242941-5654-41a2-850c-a37f5df4e681&srno=b_690,"Rs. 10,490",,,,Sony Xperia E3 DS
http://www.flipkart.com/zen-ultrafone-303-elite-ubon/p/itme2xbzvhrqfqmh?pid=MOBE2XBZBVGKGBNC&ref=34242941-5654-41a2-850c-a37f5df4e681&srno=b_689,"Rs. 3,299",,,,Zen Ultrafone 303 Elite With Ubon
http://www.flipkart.com/sony-xperia-e3-ds/p/itmefjdc3fgrxtv9?pid=MOBDZVASPF5F8AFF&primarySection=SELLER_TABLE&ref=34242941-5654-41a2-850c-a37f5df4e681&sellersSortedBy=PRICE&srno=b_690,"Rs. 10,490",,,,Sony Xperia E3 DS
http://www.flipkart.com/apple-iphone-6-plus/p/itme5hvz7jwcfcpq?pid=MOBEYGPZZV9GQWZZ&ref=34242941-5654-41a2-850c-a37f5df4e681&srno=b_691,"Rs. 62,500",,,,Apple iPhone 6 Plus
http://www.flipkart.com/intex-aqua-style-pro/p/itme45ww7xjtjvdb?pid=MOBDZ4U2UDXVDRDV&ref=34242941-5654-41a2-850c-a37f5df4e681&srno=b_688,"Rs. 6,900",,,,Intex Aqua Style Pro
http://www.flipkart.com/lava-arc-12i/p/itme5kwkzdgzmzzj?pid=MOBDTXVZ7PEJCA8D&ref=34242941-5654-41a2-850c-a37f5df4e681&srno=b_685,"Rs. 1,850",,,,Lava Arc 12i
http://www.flipkart.com/bq-s37-plus/p/itmefrbrptdcugzk?pid=MOBEFRBRDZRNC5FJ&ref=34242941-5654-41a2-850c-a37f5df4e681&srno=b_686,"Rs. 2,799",,,,BQ S37 Plus
http://www.flipkart.com/micromax-bolt-a082/p/itme3h6rqhrkzvpc?pid=MOBEFK5F6TZFF7ZR&ref=34242941-5654-41a2-850c-a37f5df4e681&srno=b_687,,,,,Micromax Bolt A082
http://www.flipkart.com/micromax-bolt-a67/p/itme5hwffawtfyyb?pid=MOBDZ2ZFNTVKGFBZ&primarySection=SELLER_TABLE&ref=34242941-5654-41a2-850c-a37f5df4e681&sellersSortedBy=PRICE&srno=b_681,"Rs. 5,499",,,,Micromax Bolt A67
http://www.flipkart.com/spice-boss-trio-m-5025/p/itmdzmxb7udbvkq5?pid=MOBDZMXAR3PHRR5U&ref=34242941-5654-41a2-850c-a37f5df4e681&srno=b_684,"Rs. 1,398",,,,Spice Boss Trio M-5025
http://www.flipkart.com/micromax-a066/p/itme49aezhhzfhq8?pid=MOBE49AEKRHPRWNH&ref=34242941-5654-41a2-850c-a37f5df4e681&srno=b_682,"Rs. 3,700",,,,Micromax A066
http://www.flipkart.com/micromax-bolt-a67/p/itme5hwffawtfyyb?pid=MOBDZ2ZFNTVKGFBZ&ref=34242941-5654-41a2-850c-a37f5df4e681&srno=b_681,"Rs. 5,499",,,,Micromax Bolt A67
