product_url,product_price,product_specs,product_desc,product_tag,product_pmode,product_name
http://www.flipkart.com/iball-andi-uddaan/p/itmds7tyjjykhfwj?pid=MOBDS7TYKGPGZEXZ&ref=cf691573-d627-4859-a597-7e18a61e19ad&srno=b_1053,"Rs. 6,049",,,,,iBall Andi Uddaan
http://www.flipkart.com/gionee-p2s/p/itme3h62dsdfxkr3?pid=MOBDYFZ26UFGXDWE&primarySection=SELLER_TABLE&ref=2002c845-a837-4da5-82cb-efb3787c4cba&sellersSortedBy=PRICE&srno=b_1047,"Rs. 5,799",,,(White),,Gionee P2S
http://www.flipkart.com/gionee-p2s/p/itme3h62dsdfxkr3?pid=MOBDYFZ26UFGXDWE&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1047,"Rs. 5,799",,,(White),,Gionee P2S
http://www.flipkart.com/gionee-elife-e7-32-gb/p/itme5kwm4wutn6nt?pid=MOBDSZEEGZPQ5AHF&primarySection=SELLER_TABLE&ref=2002c845-a837-4da5-82cb-efb3787c4cba&sellersSortedBy=PRICE&srno=b_1046,"Rs. 25,860",,,"(Black, with 32 GB)",,Gionee Elife E7 (32 GB)
http://www.flipkart.com/apple-iphone-4/p/itme3he7yfutsn3h?pid=MOBDKMDBHTTXAHEN&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1048,"Rs. 18,150",,,"(Black, with 8 GB)",,Apple iPhone 4
http://www.flipkart.com/apple-iphone-4/p/itme3he7yfutsn3h?pid=MOBDKMDBHTTXAHEN&primarySection=SELLER_TABLE&ref=2002c845-a837-4da5-82cb-efb3787c4cba&sellersSortedBy=PRICE&srno=b_1048,"Rs. 18,150",,,"(Black, with 8 GB)",,Apple iPhone 4
http://www.flipkart.com/htc-one-e8/p/itme5hvgzzuqdycz?pid=MOBDZB3QBDHDSZGP&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1049,"Rs. 35,500",,,(Red),,HTC One E8
http://www.flipkart.com/karbonn-s12-delite/p/itme3y4pmvskea5h?pid=MOBE3Y4PUJQ2KZGT&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1045,"Rs. 4,100",,,(Black),,Karbonn S12 Delite
http://www.flipkart.com/gionee-elife-e7-32-gb/p/itme5kwm4wutn6nt?pid=MOBDSZEEGZPQ5AHF&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1046,"Rs. 25,860",,,"(Black, with 32 GB)",,Gionee Elife E7 (32 GB)
http://www.flipkart.com/micromax-ad3520/p/itme44qgp7ffyz4x?pid=MOBE4A47PJUBNR5W&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1043,"Rs. 4,444",,,(RED),,Micromax AD3520
http://www.flipkart.com/swipe-konnect-4e/p/itme45xkr88md4ff?pid=MOBE2EECSZYHGQZQ&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1042,"Rs. 2,799",,,(White),,Swipe Konnect 4E
http://www.flipkart.com/t-series-mobiles-t10/p/itme4mpzrbe9f9kc?pid=MOBE4MPZREUTSUZU&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1044,Rs. 718,,,(Black),,T-Series Mobiles T10
http://www.flipkart.com/gionee-slim-s80/p/itme5hvvhgdg2jjm?pid=MOBDZRKCQXFK8RHB&primarySection=SELLER_TABLE&ref=2002c845-a837-4da5-82cb-efb3787c4cba&sellersSortedBy=PRICE&srno=b_1040,"Rs. 2,375",,,(Grey),,Gionee Slim S80
http://www.flipkart.com/blackberry-z30/p/itme3z6rkhc6gkk2?pid=MOBDPWK5TEXHTMEY&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1041,"Rs. 27,780",,,(Black),,BlackBerry Z30
http://www.flipkart.com/blackberry-z30/p/itme3z6rkhc6gkk2?pid=MOBDPWK5TEXHTMEY&primarySection=SELLER_TABLE&ref=2002c845-a837-4da5-82cb-efb3787c4cba&sellersSortedBy=PRICE&srno=b_1041,"Rs. 27,780",,,(Black),,BlackBerry Z30
http://www.flipkart.com/philips-s388/p/itmeyfhgptdbqeq4?pid=MOBEYE8K3HZY4NRG&primarySection=SELLER_TABLE&ref=2002c845-a837-4da5-82cb-efb3787c4cba&sellersSortedBy=PRICE&srno=b_1039,"Rs. 5,400",,,(Black),,Philips S388
http://www.flipkart.com/gionee-slim-s80/p/itme5hvvhgdg2jjm?pid=MOBDZRKCQXFK8RHB&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1040,"Rs. 2,375",,,(Grey),,Gionee Slim S80
http://www.flipkart.com/josh-feather/p/itme5fgteeafdqdf?pid=MOBDRKHWE25W6GCK&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1038,"Rs. 1,449",,,(White),,Josh Feather
http://www.flipkart.com/philips-s388/p/itmeyfhgptdbqeq4?pid=MOBEYE8K3HZY4NRG&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1039,"Rs. 5,400",,,(Black),,Philips S388
http://www.flipkart.com/lg-g3-d855/p/itme5hvnzhpv7rze?pid=MOBDY94B7HC6PWYH&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1037,"Rs. 42,900",,,"(White, with 32 GB)",,LG G3 D855
http://www.flipkart.com/lg-g3-d855/p/itme5hvnzhpv7rze?pid=MOBDY94B7HC6PWYH&primarySection=SELLER_TABLE&ref=2002c845-a837-4da5-82cb-efb3787c4cba&sellersSortedBy=PRICE&srno=b_1037,"Rs. 42,900",,,"(White, with 32 GB)",,LG G3 D855
http://www.flipkart.com/xolo-play-6x-1000/p/itme5hwxxzvsgpzr?pid=MOBDYFURG3HFBYSM&primarySection=SELLER_TABLE&ref=2002c845-a837-4da5-82cb-efb3787c4cba&sellersSortedBy=PRICE&srno=b_1036,"Rs. 8,795",,,(White),,XOLO Play 6X-1000
http://www.flipkart.com/xolo-play-6x-1000/p/itme5hwxxzvsgpzr?pid=MOBDYFURG3HFBYSM&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1036,"Rs. 8,795",,,(White),,XOLO Play 6X-1000
http://www.flipkart.com/apple-iphone-5s/p/itme3wsbygpjrfuh?pid=MOBDPPZZYQDBDFBA&primarySection=SELLER_TABLE&ref=2002c845-a837-4da5-82cb-efb3787c4cba&sellersSortedBy=PRICE&srno=b_1034,"Rs. 52,499",,,"(Gold, with 64 GB)",,Apple iPhone 5S
http://www.flipkart.com/blackberry-torch-9810/p/itme2gsfdbhqfxzj?pid=MOBE2GSFVSTQ3GAV&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1033,"Rs. 8,999",,,(Grey),,Blackberry Torch 9810
http://www.flipkart.com/alcatel-one-touch-1041d/p/itmefr8hwchwr866?pid=MOBEFR8HW35UNYPH&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1032,"Rs. 1,099",,,(White),,Alcatel One Touch 1041D
http://www.flipkart.com/lg-g3-stylus-d690/p/itme45x4nc9zymrh?pid=MOBEY8H3UCYRFEFG&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1035,"Rs. 17,399",,,"(Black, Titan)",,LG G3 Stylus D690
http://www.flipkart.com/apple-iphone-5s/p/itme3wsbygpjrfuh?pid=MOBDPPZZYQDBDFBA&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1034,"Rs. 52,499",,,"(Gold, with 64 GB)",,Apple iPhone 5S
http://www.flipkart.com/karbonn-legend-6-1/p/itme3jeskffbwahf?pid=MOBDTHGTZ7VJCE5P&primarySection=SELLER_TABLE&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&sellersSortedBy=PRICE&srno=b_963,"Rs. 1,699",,,(White Silver),,Karbonn The Legend 6.1
http://www.flipkart.com/sony-xperia-e-dual/p/itme5hw8tdkjgzgz?pid=MOBDGZKFJJ6QYJDS&ref=2002c845-a837-4da5-82cb-efb3787c4cba&srno=b_1031,"Rs. 6,490",,,(Champagne),,Sony Xperia E Dual
http://www.flipkart.com/karbonn-legend-6-1/p/itme3jeskffbwahf?pid=MOBDTHGTZ7VJCE5P&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_963,"Rs. 1,699",,,(White Silver),,Karbonn The Legend 6.1
http://www.flipkart.com/spice-boss-entertainer-3-m-5406/p/itme38nzt4nhu9gz?pid=MOBE38NZG8F358VG&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_961,"Rs. 1,497",,,(Brown),,Spice Boss Entertainer 3 M-5406
http://www.flipkart.com/lg-g3-stylus-d690/p/itme45x4nc9zymrh?pid=MOBEY8H3UCYRFEFG&primarySection=SELLER_TABLE&ref=2002c845-a837-4da5-82cb-efb3787c4cba&sellersSortedBy=PRICE&srno=b_1035,"Rs. 17,399",,,"(Black, Titan)",,LG G3 Stylus D690
http://www.flipkart.com/nokia-lumia-525/p/itme5hw2mqdbsjgy?pid=MOBDSAVHSYM4R7TA&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_960,"Rs. 9,199",,,(Black),,Nokia Lumia 525
http://www.flipkart.com/gionee-pioneer-p6/p/itme4xhjjmtdr9uz?pid=MOBE4C9DYAF2VW4B&primarySection=SELLER_TABLE&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&sellersSortedBy=PRICE&srno=b_959,"Rs. 8,888",,,(White),,Gionee Pioneer P6
http://www.flipkart.com/iball-ips-tiger-andi4/p/itmdxfag3ymvxbpn?pid=MOBDXFAH4UFG4ACH&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_962,"Rs. 4,190",,,(Royal Blue),,iBall IPS Tiger Andi4
http://www.flipkart.com/videocon-zest-lite/p/itme4fzfq3rzhrzx?pid=MOBE4FZFXDP6AUYH&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_958,"Rs. 2,400",,,(Black),,Videocon Zest lite
http://www.flipkart.com/gionee-pioneer-p6/p/itme4xhjjmtdr9uz?pid=MOBE4C9DYAF2VW4B&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_959,"Rs. 8,888",,,(White),,Gionee Pioneer P6
http://www.flipkart.com/karbonn-a96/p/itme5hw8amxkzpje?pid=MOBE2JTMDBFYXCC5&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_957,"Rs. 4,000",,,(Black),,Karbonn A96
http://www.flipkart.com/videocon-zest-lite/p/itme4fzfq3rzhrzx?pid=MOBE4FZFXDP6AUYH&primarySection=SELLER_TABLE&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&sellersSortedBy=PRICE&srno=b_958,"Rs. 2,400",,,(Black),,Videocon Zest lite
http://www.flipkart.com/micromax-bolt-a69/p/itmdvzmhbztcph4h?pid=MOBDVZHGMHJEFTXX&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_955,"Rs. 6,100",,,(Black),,Micromax Bolt A69
http://www.flipkart.com/iball-elegance-2-4n/p/itme3d2zxxqhfgk4?pid=MOBE3D2ZNNJDFNPM&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_956,"Rs. 1,440",,,(Milky Silver & Grey),,iBall Elegance 2.4n
http://www.flipkart.com/blackberry-classic/p/itme3wxuhetumkhx?pid=MOBE3WXUUZREMUAX&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_954,"Rs. 31,500",,,(Black),,BlackBerry Classic
http://www.flipkart.com/blackberry-9900/p/itmdv6epagnge6nq?pid=MOBD7SDF8QURBZMH&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_953,"Rs. 11,000",,,(White),,BlackBerry 9900
http://www.flipkart.com/blackberry-classic/p/itme3wxuhetumkhx?pid=MOBE3WXUUZREMUAX&primarySection=SELLER_TABLE&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&sellersSortedBy=PRICE&srno=b_954,"Rs. 31,500",,,(Black),,BlackBerry Classic
http://www.flipkart.com/lg-l60-x147/p/itmdzdh3zsecfbnz?pid=MOBDZDH3EWMQUUKY&primarySection=SELLER_TABLE&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&sellersSortedBy=PRICE&srno=b_951,"Rs. 6,700",,,(Black),,LG L60 X147
http://www.flipkart.com/panasonic-ez-240/p/itme5hvvpzm2mfr7?pid=MOBEYMGSEPHFYSCY&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_952,"Rs. 1,780",,,(Silver & Black),,Panasonic EZ 240
http://www.flipkart.com/blackberry-q10/p/itme5hw9rz8ygqhw?pid=MOBDHKXVNJPWXTGX&primarySection=SELLER_TABLE&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&sellersSortedBy=PRICE&srno=b_950,"Rs. 29,990",,,(Black),,BlackBerry Q10
http://www.flipkart.com/alcatel-onetouch-idol-mini-6012d/p/itmdthghhdzvwntw?pid=MOBDTHGGDD7EHWPF&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_949,"Rs. 5,999",,,,,Alcatel Onetouch Idol Mini 6012D
http://www.flipkart.com/lg-l60-x147/p/itmdzdh3zsecfbnz?pid=MOBDZDH3EWMQUUKY&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_951,"Rs. 6,700",,,(Black),,LG L60 X147
http://www.flipkart.com/micromax-canvas-entice-a105/p/itmdx8mgrq8zseez?pid=MOBDX8MF9ZQWMAVU&primarySection=SELLER_TABLE&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&sellersSortedBy=PRICE&srno=b_948,"Rs. 6,448",,,(Grey),,Micromax Canvas Entice A105
http://www.flipkart.com/blackberry-q10/p/itme5hw9rz8ygqhw?pid=MOBDHKXVNJPWXTGX&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_950,"Rs. 29,990",,,(Black),,BlackBerry Q10
http://www.flipkart.com/adcom-thunder-a-400/p/itme5mwj9s9sv7cf?pid=MOBDPW67VKPJEQBX&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_945,"Rs. 2,599",,,(Black),,ADCOM Thunder A-400
http://www.flipkart.com/micromax-canvas-entice-a105/p/itmdx8mgrq8zseez?pid=MOBDX8MF9ZQWMAVU&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_948,"Rs. 6,448",,,(Grey),,Micromax Canvas Entice A105
http://www.flipkart.com/k-a1300-lb/p/itme3g5agttf8fdc?pid=MOBEFH68GCA5H7UR&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_984,Rs. 660,,,(Blue),,A & K A1300 LB
http://www.flipkart.com/swipe-konnect-4e/p/itme45xkr88md4ff?pid=MOBE2EECZMRFDFAP&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_947,"Rs. 2,799",,,(Blue),,Swipe Konnect 4E
http://www.flipkart.com/alcatel-one-touch-j636d-plus/p/itmdxm4tnczbmqhh?pid=MOBDXM4TWUU4JM9K&ref=af8d4cba-d714-45ad-b1aa-bf6551b2cbd4&srno=b_946,"Rs. 4,779",,,(Black),,Alcatel One Touch J636d Plus
http://www.flipkart.com/karbonn-k101/p/itme3m7xgpn3gvvk?pid=MOBDC7YRNV4M96RF&primarySection=SELLER_TABLE&ref=890665f8-1e84-4111-99c0-fa10c273a594&sellersSortedBy=PRICE&srno=b_983,"Rs. 1,100",,,(Black & Red),,Karbonn K101*
http://www.flipkart.com/samsung-galaxy-a5-sm-a500gzwdins-sm-a500gzwdinu/p/itme3xz9znzwhujw?pid=MOBE3XZ7C3NYWNHZ&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_985,"Rs. 24,550",,,(Pearl White),,Samsung Galaxy A5 SM-A500GZWDINS SM-A500GZWDINU
http://www.flipkart.com/micromax-x070/p/itme4vfhzgbzkhju?pid=MOBE4VFHHAZUYU4N&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_982,Rs. 999,,,(Grey),,Micromax X070
http://www.flipkart.com/karbonn-k101/p/itme3m7xgpn3gvvk?pid=MOBDC7YRNV4M96RF&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_983,"Rs. 1,100",,,(Black & Red),,Karbonn K101*
http://www.flipkart.com/samsung-galaxy-a5-sm-a500gzwdins-sm-a500gzwdinu/p/itme3xz9znzwhujw?pid=MOBE3XZ7C3NYWNHZ&primarySection=SELLER_TABLE&ref=890665f8-1e84-4111-99c0-fa10c273a594&sellersSortedBy=PRICE&srno=b_985,"Rs. 24,550",,,(Pearl White),,Samsung Galaxy A5 SM-A500GZWDINS SM-A500GZWDINU
http://www.flipkart.com/micromax-cg666/p/itme45x7nypkudvg?pid=MOBDYPYS8KDN6AZF&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_980,"Rs. 2,350",,,(White),,Micromax CG666
http://www.flipkart.com/gionee-s96/p/itme45wghu9uhwbg?pid=MOBE2MCG7MRUVTHT&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_981,"Rs. 3,050",,,(White),,Gionee S96
http://www.flipkart.com/bsnl-champion-my-phone-35/p/itme45w5cd7yjgtf?pid=MOBEFUMCYJTDZFH8&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_979,"Rs. 2,599",,,(White),,BSNL-Champion MY phone 35
http://www.flipkart.com/micromax-cg666/p/itme45x7nypkudvg?pid=MOBDYPYS8KDN6AZF&primarySection=SELLER_TABLE&ref=890665f8-1e84-4111-99c0-fa10c273a594&sellersSortedBy=PRICE&srno=b_980,"Rs. 2,350",,,(White),,Micromax CG666
http://www.flipkart.com/videocon-zest-lite/p/itme43kyeqyhhwa5?pid=MOBE4FGG3TFPZPJZ&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_976,"Rs. 2,402",,,(White),,Videocon Zest Lite
http://www.flipkart.com/samsung-metro-duos/p/itmdz9amgwgjwhjg?pid=MOBDZ9AMQRZFPHMD&primarySection=SELLER_TABLE&ref=890665f8-1e84-4111-99c0-fa10c273a594&sellersSortedBy=PRICE&srno=b_977,"Rs. 3,220",,,(White),,Samsung Metro DUOS
http://www.flipkart.com/videocon-zest-lite/p/itme43kyeqyhhwa5?pid=MOBE4FGG3TFPZPJZ&primarySection=SELLER_TABLE&ref=890665f8-1e84-4111-99c0-fa10c273a594&sellersSortedBy=PRICE&srno=b_976,"Rs. 2,402",,,(White),,Videocon Zest Lite
http://www.flipkart.com/lg-g3-stylus-d690/p/itme45x4nc9zymrh?pid=MOBEFUMCGNGTDX6M&primarySection=SELLER_TABLE&ref=890665f8-1e84-4111-99c0-fa10c273a594&sellersSortedBy=PRICE&srno=b_975,"Rs. 17,380",,,"(Black, Gold)",,LG G3 Stylus D690
http://www.flipkart.com/celkon-win-400/p/itme2jymysadwpzm?pid=MOBE2JYM7EUA9GQF&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_978,"Rs. 3,859",,,(Black),,Celkon Win 400
http://www.flipkart.com/lg-g3-stylus-d690/p/itme45x4nc9zymrh?pid=MOBEFUMCGNGTDX6M&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_975,"Rs. 17,380",,,"(Black, Gold)",,LG G3 Stylus D690
http://www.flipkart.com/samsung-metro-duos/p/itmdz9amgwgjwhjg?pid=MOBDZ9AMQRZFPHMD&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_977,"Rs. 3,220",,,(White),,Samsung Metro DUOS
http://www.flipkart.com/k-1800-bk/p/itme3g5aqb2x4neg?pid=MOBEFH68FGCFPGGJ&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_974,Rs. 705,,,(Black),,A & K A 1800 Bk
http://www.flipkart.com/videocon-pulse/p/itme44kr6bnrdqnr?pid=MOBE44KRGQEVMYFX&primarySection=SELLER_TABLE&ref=890665f8-1e84-4111-99c0-fa10c273a594&sellersSortedBy=PRICE&srno=b_972,"Rs. 1,299",,,(Black),,Videocon Pulse
http://www.flipkart.com/videocon-pulse/p/itme44kr6bnrdqnr?pid=MOBE44KRGQEVMYFX&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_972,"Rs. 1,299",,,(Black),,Videocon Pulse
http://www.flipkart.com/adcom-kitkat-a54-quad-core-smartphone-1gb-ram/p/itme46v78ygzk6aw?pid=MOBE46V7CTSYPGZS&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_969,"Rs. 5,499",,,(Black),,Adcom Kitkat A54 Quad Core SMARTPHONE (1GB RAM)
http://www.flipkart.com/adcom-altra-slim/p/itme39cjyczb8u8u?pid=MOBE39CJZKVTJMUD&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_973,"Rs. 3,398",,,(White),,Adcom Altra Slim
http://www.flipkart.com/samsung-note-4/p/itmeyfhgfdb75r73?pid=MOBEYAW2RFHQG83F&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_971,"Rs. 50,750",,,(Frost White),,Samsung Note-4
http://www.flipkart.com/htc-one-e8/p/itme5hvgzzuqdycz?pid=MOBDZB3QGPTNNZWC&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_970,"Rs. 34,000",,,(White),,HTC One E8
http://www.flipkart.com/panasonic-t41/p/itme5kwfrxmfnrtp?pid=MOBDYJXDUGM6JTF8&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_967,"Rs. 6,215",,,(Black),,Panasonic T41
http://www.flipkart.com/samsung-note-4/p/itmeyfhgfdb75r73?pid=MOBEYAW2RFHQG83F&primarySection=SELLER_TABLE&ref=890665f8-1e84-4111-99c0-fa10c273a594&sellersSortedBy=PRICE&srno=b_971,"Rs. 50,750",,,(Frost White),,Samsung Note-4
http://www.flipkart.com/panasonic-t41/p/itme5kwfrxmfnrtp?pid=MOBDYJXDUGM6JTF8&primarySection=SELLER_TABLE&ref=890665f8-1e84-4111-99c0-fa10c273a594&sellersSortedBy=PRICE&srno=b_967,"Rs. 6,215",,,(Black),,Panasonic T41
http://www.flipkart.com/karbonn-a1-duple/p/itme5hw9hvvhthxw?pid=MOBDQHHUUVQYTAEJ&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_1005,"Rs. 2,990",,,(White),,Karbonn A1+ Duple
http://www.flipkart.com/intex-aqua-xtreme-octa-core/p/itme39zzgg6hfkmf?pid=MOBE39ZZSXFFK24H&ref=890665f8-1e84-4111-99c0-fa10c273a594&srno=b_968,"Rs. 20,000",,,(Grey),,Intex Aqua XTREME Octa Core
http://www.flipkart.com/intex-jazz/p/itme45ww3wj44qje?pid=MOBDTY3QNEE6PHGA&primarySection=SELLER_TABLE&ref=7afcafdd-780f-450c-a841-c227e143bcc0&sellersSortedBy=PRICE&srno=b_1004,"Rs. 1,451",,,(Grey),,Intex Jazz
http://www.flipkart.com/intex-jazz/p/itme45ww3wj44qje?pid=MOBDTY3QNEE6PHGA&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_1004,"Rs. 1,451",,,(Grey),,Intex Jazz
http://www.flipkart.com/mtech-g7/p/itme3zdephzabkzj?pid=MOBE3ZDEMCAU9GFQ&primarySection=SELLER_TABLE&ref=7afcafdd-780f-450c-a841-c227e143bcc0&sellersSortedBy=PRICE&srno=b_1003,Rs. 791,,,(Green),,Mtech G7
http://www.flipkart.com/intex-aqua-eco/p/itme4yf7kfcyxryu?pid=MOBE4YF7Y3NCWAKJ&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_1002,"Rs. 3,744",,,(Black),,Intex Aqua Eco
http://www.flipkart.com/intex-aqua-eco/p/itme4yf7kfcyxryu?pid=MOBE4YF7Y3NCWAKJ&primarySection=SELLER_TABLE&ref=7afcafdd-780f-450c-a841-c227e143bcc0&sellersSortedBy=PRICE&srno=b_1002,"Rs. 3,744",,,(Black),,Intex Aqua Eco
http://www.flipkart.com/mtech-g7/p/itme3zdephzabkzj?pid=MOBE3ZDEMCAU9GFQ&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_1003,Rs. 791,,,(Green),,Mtech G7
http://www.flipkart.com/lava-spark-288/p/itme4mdb8v7khcmn?pid=MOBE4MD6UFFUWJEQ&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_1001,"Rs. 1,285",,,(Grey),,Lava Spark 288
http://www.flipkart.com/zen-m7-plus-auto-call-recorder-phone-ubon/p/itme3dfbqerztu3e?pid=MOBE3DFBHVFFAV5H&primarySection=SELLER_TABLE&ref=7afcafdd-780f-450c-a841-c227e143bcc0&sellersSortedBy=PRICE&srno=b_1000,"Rs. 1,045",,,(Black),,Zen M7 Plus Auto Call Recorder Phone With Ubon
http://www.flipkart.com/apple-iphone-5c/p/itme3m7xhqnshrqd?pid=MOBDPNKCAWSY8QZT&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_1006,"Rs. 34,499",,,"(Blue, with 16 GB)",,Apple iPhone 5C
http://www.flipkart.com/zen-m7-plus-auto-call-recorder-phone-ubon/p/itme3dfbqerztu3e?pid=MOBE3DFBHVFFAV5H&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_1000,"Rs. 1,045",,,(Black),,Zen M7 Plus Auto Call Recorder Phone With Ubon
http://www.flipkart.com/lemon-gc359/p/itmey7gzz2hqnqpk?pid=MOBEY7GZ6SUFPVHH&primarySection=SELLER_TABLE&ref=7afcafdd-780f-450c-a841-c227e143bcc0&sellersSortedBy=PRICE&srno=b_998,"Rs. 1,980",,,(Black),,Lemon GC359
http://www.flipkart.com/lemon-gc359/p/itmey7gzz2hqnqpk?pid=MOBEY7GZ6SUFPVHH&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_998,"Rs. 1,980",,,(Black),,Lemon GC359
http://www.flipkart.com/celkon-campus-a35k/p/itme45w6zh4wcffe?pid=MOBDYP63EEFKSZ4A&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_999,"Rs. 2,959",,,(Blue),,Celkon Campus A35K
http://www.flipkart.com/zte-n799d-blade-eg/p/itmeyyx7m9syh6fa?pid=MOBEYYX7TTZEWZEW&primarySection=SELLER_TABLE&ref=7afcafdd-780f-450c-a841-c227e143bcc0&sellersSortedBy=PRICE&srno=b_997,"Rs. 4,999",,,(Black),,ZTE n799d Blade Eg
http://www.flipkart.com/iball-i162/p/itme45wnjdhynggu?pid=MOBDP6ZXPRNFYA3C&primarySection=SELLER_TABLE&ref=7afcafdd-780f-450c-a841-c227e143bcc0&sellersSortedBy=PRICE&srno=b_994,Rs. 999,,,(White),,iBall i162
http://www.flipkart.com/zte-n799d-blade-eg/p/itmeyyx7m9syh6fa?pid=MOBEYYX7TTZEWZEW&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_997,"Rs. 4,999",,,(Black),,ZTE n799d Blade Eg
http://www.flipkart.com/forme-s10/p/itmdxh3yeuyszfbx?pid=MOBDXH3YB4QZKBPQ&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_995,Rs. 895,,,"(Silver, Green)",,Forme S10
http://www.flipkart.com/k-1300-o/p/itmefh68fqtqcnzq?pid=MOBEFH687EZCGJCR&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_993,Rs. 660,,,(Orange),,A & K A 1300 O
http://www.flipkart.com/iball-i162/p/itme45wnjdhynggu?pid=MOBDP6ZXPRNFYA3C&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_994,Rs. 999,,,(White),,iBall i162
http://www.flipkart.com/gionee-p2s/p/itmdxfajpsqfxbhs?pid=MOBDXFAH77FXAYTM&ref=7afcafdd-780f-450c-a841-c227e143bcc0&srno=b_996,"Rs. 5,799",,,(Black),,Gionee P2S
