product_url,product_price,product_specs,product_desc,product_pmode,product_name
http://www.flipkart.com/josh-jb-63plus/p/itme45wyfzpkuwug?pid=MOBDZYBXFNPQYTF8&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1461,Rs. 749,,,,Josh JB 63Plus
http://www.flipkart.com/sansui-s242/p/itme2y3v4wvr4g6z?pid=MOBE2Y3VVARNXNG4&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1462,"Rs. 1,099",,,,Sansui S242
http://www.flipkart.com/jivi-x6600-four-sim/p/itme4nr5sdbdujwv?pid=MOBE4NR5MBTYPRPN&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1463,"Rs. 1,299",,,,Jivi X6600 Four Sim
http://www.flipkart.com/sansui-r16/p/itme579ymehe8wf2?pid=MOBE579YYBDWTX8E&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1460,"Rs. 1,150",,,,Sansui R16
http://www.flipkart.com/sansui-s242/p/itme2y3v4wvr4g6z?pid=MOBE2Y3VVARNXNG4&primarySection=SELLER_TABLE&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&sellersSortedBy=PRICE&srno=b_1462,"Rs. 1,099",,,,Sansui S242
http://www.flipkart.com/lenovo-a390/p/itmduzgxredzwdv4?pid=MOBDN48Z6HGPUVN6&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1464,"Rs. 5,399",,,,Lenovo A390
http://www.flipkart.com/bq-s35/p/itmdpv6gbax4efyc?pid=MOBDPNZHRGHHZ4YC&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1459,"Rs. 2,099",,,,BQ S35
http://www.flipkart.com/lg-optimus-l7-ii-p715/p/itme5hwhv9hjacrp?pid=MOBDJSJSQZZ2ZA57&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1457,"Rs. 11,479",,,,LG Optimus L7 II P715
http://www.flipkart.com/philips-s308/p/itmdz4u58npbnaqz?pid=MOBDZ4U5HHTCMHKF&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1456,"Rs. 4,100",,,,Philips S308
http://www.flipkart.com/huawei-ascend-g610/p/itme5kwkvffshvck?pid=MOBDQFUUTDJHUXF5&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1455,"Rs. 7,200",,,,Huawei Ascend G610
http://www.flipkart.com/zen-x4/p/itme45xpcbsgrhte?pid=MOBDRYWXQ5YCHFES&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1454,Rs. 939,,,,Zen X4
http://www.flipkart.com/philips-s308/p/itmdz4u58npbnaqz?pid=MOBDZ4U5HHTCMHKF&primarySection=SELLER_TABLE&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&sellersSortedBy=PRICE&srno=b_1456,"Rs. 4,100",,,,Philips S308
http://www.flipkart.com/karbonn-kc540/p/itmdsbergcdftgvv?pid=MOBDSBEQGZKH42KR&primarySection=SELLER_TABLE&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&sellersSortedBy=PRICE&srno=b_1458,"Rs. 2,590",,,,Karbonn KC540
http://www.flipkart.com/karbonn-kc540/p/itmdsbergcdftgvv?pid=MOBDSBEQGZKH42KR&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1458,"Rs. 2,590",,,,Karbonn KC540
http://www.flipkart.com/videocon-z40-lite/p/itme4hmcf4kgbkhw?pid=MOBE4HMCH7H3N4QU&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1453,"Rs. 3,188",,,,Videocon Z40 Lite
http://www.flipkart.com/lg-l-bello-d335/p/itme45x3yfktdrhu?pid=MOBEY8H3UJHTWGCS&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1452,"Rs. 12,740",,,,LG L Bello D335
http://www.flipkart.com/swingtel-mini-sx3/p/itme45xjfxszmsgz?pid=MOBDPNZ8RAJRCZGC&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1451,"Rs. 3,999",,,,Swingtel Mini SX3
http://www.flipkart.com/xolo-q600/p/itmdmdh9uzydrypj?pid=MOBDMDKSFWGFG5MW&primarySection=SELLER_TABLE&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&sellersSortedBy=PRICE&srno=b_1532,"Rs. 5,839",,,,XOLO Q600
http://www.flipkart.com/apple-iphone-5c/p/itme5hwea3snhycg?pid=MOBDPNKCNPNJA4BQ&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&srno=b_1450,"Rs. 35,000",,,,Apple iPhone 5C
http://www.flipkart.com/lg-l-bello-d335/p/itme45x3yfktdrhu?pid=MOBEY8H3UJHTWGCS&primarySection=SELLER_TABLE&ref=620c70a1-4659-4072-835f-fcfa4a6d1fdd&sellersSortedBy=PRICE&srno=b_1452,"Rs. 12,740",,,,LG L Bello D335
http://www.flipkart.com/iball-majestic/p/itme3g9nyybj8zzy?pid=MOBEFCSRE3GQEAJH&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1531,"Rs. 1,180",,,,iBall Majestic
http://www.flipkart.com/iball-majestic/p/itme3g9nyybj8zzy?pid=MOBEFCSRE3GQEAJH&primarySection=SELLER_TABLE&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&sellersSortedBy=PRICE&srno=b_1531,"Rs. 1,180",,,,iBall Majestic
http://www.flipkart.com/intex-aqua-amaze/p/itme2y39bzjrnkqy?pid=MOBE2Y399PZJZ84N&primarySection=SELLER_TABLE&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&sellersSortedBy=PRICE&srno=b_1530,"Rs. 9,939",,,,Intex Aqua Amaze
http://www.flipkart.com/intex-aqua-amaze/p/itme2y39bzjrnkqy?pid=MOBE2Y399PZJZ84N&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1530,"Rs. 9,939",,,,Intex Aqua Amaze
http://www.flipkart.com/xolo-q600/p/itmdmdh9uzydrypj?pid=MOBDMDKSFWGFG5MW&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1532,"Rs. 5,839",,,,XOLO Q600
http://www.flipkart.com/xolo-q1200/p/itme5hwmkgjv8fth?pid=MOBDXVTYPNH7BHZA&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1525,"Rs. 8,446",,,,XOLO Q1200
http://www.flipkart.com/lemon-p100/p/itmdrryfqrgeumqz?pid=MOBDRKP7VRAHFQQR&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1527,"Rs. 5,999",,,,Lemon P100
http://www.flipkart.com/hitech-xplay-200/p/itme3sgtpuhgkdjk?pid=MOBE3SGTJVYQF2GG&primarySection=SELLER_TABLE&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&sellersSortedBy=PRICE&srno=b_1524,"Rs. 1,099",,,,Hitech Xplay 200
http://www.flipkart.com/karbonn-smart-a10/p/itme5hvg2hc7kv2u?pid=MOBDWH658WQCRZN9&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1528,"Rs. 3,690",,,,Karbonn Smart A10
http://www.flipkart.com/videocon-v1421/p/itme44krdmpp9mhj?pid=MOBE44KRJHXJGPKG&ref=1956dd05-4ee5-40dc-8633-bcb7cbea58a4&srno=b_1526,Rs. 980,,,,Videocon V1421
